0	1
0.02	0.999604
0.04	0.998817
0.06	0.997643
0.08	0.996084
0.1	0.994147
0.12	0.991835
0.14	0.989153
0.16	0.986105
0.18	0.982697
0.2	0.978933
0.22	0.974817
0.24	0.970356
0.26	0.965553
0.28	0.960416
0.3	0.954947
0.32	0.949154
0.34	0.943042
0.36	0.936616
0.38	0.929881
0.4	0.922844
0.42	0.915511
0.44	0.907886
0.46	0.899977
0.48	0.891789
0.5	0.883328
0.52	0.8746
0.54	0.865611
0.56	0.856369
0.58	0.846878
0.6	0.837145
0.62	0.827176
0.64	0.816979
0.66	0.806559
0.68	0.795922
0.7	0.785076
0.72	0.774026
0.74	0.76278
0.76	0.751343
0.78	0.739723
0.8	0.727925
0.82	0.715957
0.84	0.703825
0.86	0.691536
0.88	0.679096
0.9	0.666512
0.92	0.65379
0.94	0.640938
0.96	0.627961
0.98	0.614866
1	0.601661
1.02	0.58835
1.04	0.574942
1.06	0.561442
1.08	0.547857
1.1	0.534193
1.12	0.520458
1.14	0.506656
1.16	0.492795
1.18	0.478881
1.2	0.46492
1.22	0.450919
1.24	0.436884
1.26	0.42282
1.28	0.408735
1.3	0.394634
1.32	0.380522
1.34	0.366407
1.36	0.352294
1.38	0.338189
1.4	0.324098
1.42	0.310026
1.44	0.29598
1.46	0.281964
1.48	0.267984
1.5	0.254046
1.52	0.240156
1.54	0.226318
1.56	0.212538
1.58	0.198821
1.6	0.185172
1.62	0.171596
1.64	0.158099
1.66	0.144684
1.68	0.131358
1.7	0.118124
1.72	0.104987
1.74	0.091952
1.76	0.0790232
1.78	0.0662049
1.8	0.0535016
1.82	0.0409173
1.84	0.0284562
1.86	0.0161223
1.88	0.0039195
1.9	-0.00814832
1.92	-0.0200775
1.94	-0.0318643
1.96	-0.0435052
1.98	-0.0549968
2	-0.0663358
2.02	-0.0775188
2.04	-0.0885428
2.06	-0.0994046
2.08	-0.110101
2.1	-0.12063
2.12	-0.130988
2.14	-0.141173
2.16	-0.151182
2.18	-0.161012
2.2	-0.170661
2.22	-0.180128
2.24	-0.189409
2.26	-0.198503
2.28	-0.207408
2.3	-0.216122
2.32	-0.224643
2.34	-0.23297
2.36	-0.2411
2.38	-0.249033
2.4	-0.256768
2.42	-0.264302
2.44	-0.271634
2.46	-0.278765
2.48	-0.285692
2.5	-0.292415
2.52	-0.298933
2.54	-0.305246
2.56	-0.311352
2.58	-0.317252
2.6	-0.322944
2.62	-0.32843
2.64	-0.333707
2.66	-0.338777
2.68	-0.34364
2.7	-0.348294
2.72	-0.352742
2.74	-0.356982
2.76	-0.361015
2.78	-0.364842
2.8	-0.368464
2.82	-0.371879
2.84	-0.375091
2.86	-0.378098
2.88	-0.380903
2.9	-0.383505
2.92	-0.385906
2.94	-0.388108
2.96	-0.390111
2.98	-0.391916
3	-0.393525
3.02	-0.394939
3.04	-0.39616
3.06	-0.397189
3.08	-0.398028
3.1	-0.398679
3.12	-0.399143
3.14	-0.399422
3.16	-0.399518
3.18	-0.399432
3.2	-0.399168
3.22	-0.398727
3.24	-0.39811
3.26	-0.397321
3.28	-0.396362
3.3	-0.395234
3.32	-0.393941
3.34	-0.392484
3.36	-0.390866
3.38	-0.389089
3.4	-0.387157
3.42	-0.385071
3.44	-0.382834
3.46	-0.38045
3.48	-0.37792
3.5	-0.375247
3.52	-0.372435
3.54	-0.369486
3.56	-0.366402
3.58	-0.363188
3.6	-0.359845
3.62	-0.356377
3.64	-0.352786
3.66	-0.349077
3.68	-0.345251
3.7	-0.341312
3.72	-0.337262
3.74	-0.333106
3.76	-0.328846
3.78	-0.324485
3.8	-0.320027
3.82	-0.315474
3.84	-0.310831
3.86	-0.306099
3.88	-0.301282
3.9	-0.296384
3.92	-0.291407
3.94	-0.286356
3.96	-0.281232
3.98	-0.27604
4	-0.270783
4.02	-0.265463
4.04	-0.260085
4.06	-0.254651
4.08	-0.249164
4.1	-0.243628
4.12	-0.238046
4.14	-0.232422
4.16	-0.226757
4.18	-0.221057
4.2	-0.215323
4.22	-0.209559
4.24	-0.203767
4.26	-0.197953
4.28	-0.192117
4.3	-0.186264
4.32	-0.180396
4.34	-0.174516
4.36	-0.168628
4.38	-0.162735
4.4	-0.156839
4.42	-0.150943
4.44	-0.145051
4.46	-0.139165
4.48	-0.133288
4.5	-0.127423
4.52	-0.121572
4.54	-0.115739
4.56	-0.109926
4.58	-0.104136
4.6	-0.0983716
4.62	-0.0926352
4.64	-0.0869296
4.66	-0.0812572
4.68	-0.0756206
4.7	-0.0700222
4.72	-0.0644645
4.74	-0.0589499
4.76	-0.0534807
4.78	-0.0480591
4.8	-0.0426875
4.82	-0.0373681
4.84	-0.032103
4.86	-0.0268944
4.88	-0.0217443
4.9	-0.0166548
4.92	-0.0116278
4.94	-0.00666526
4.96	-0.00176908
4.98	0.00305891
5	0.00781693
5.02	0.0125032
5.04	0.0171161
5.06	0.021654
5.08	0.0261153
5.1	0.0304984
5.12	0.0348019
5.14	0.0390243
5.16	0.0431643
5.18	0.0472205
5.2	0.0511916
5.22	0.0550766
5.24	0.058874
5.26	0.062583
5.28	0.0662023
5.3	0.069731
5.32	0.0731682
5.34	0.0765128
5.36	0.0797642
5.38	0.0829214
5.4	0.0859837
5.42	0.0889505
5.44	0.0918211
5.46	0.0945949
5.48	0.0972714
5.5	0.0998501
5.52	0.102331
5.54	0.104712
5.56	0.106995
5.58	0.109179
5.6	0.111264
5.62	0.113248
5.64	0.115133
5.66	0.116919
5.68	0.118604
5.7	0.12019
5.72	0.121676
5.74	0.123063
5.76	0.12435
5.78	0.125538
5.8	0.126627
5.82	0.127618
5.84	0.12851
5.86	0.129305
5.88	0.130002
5.9	0.130603
5.92	0.131107
5.94	0.131516
5.96	0.131829
5.98	0.132049
6	0.132175
6.02	0.132207
6.04	0.132148
6.06	0.131998
6.08	0.131757
6.1	0.131427
6.12	0.131009
6.14	0.130503
6.16	0.129911
6.18	0.129233
6.2	0.128471
6.22	0.127626
6.24	0.126699
6.26	0.125692
6.28	0.124605
6.3	0.12344
6.32	0.122198
6.34	0.12088
6.36	0.119488
6.38	0.118024
6.4	0.116488
6.42	0.114882
6.44	0.113207
6.46	0.111466
6.48	0.109659
6.5	0.107789
6.52	0.105855
6.54	0.103861
6.56	0.101808
6.58	0.0996977
6.6	0.0975311
6.62	0.0953102
6.64	0.0930367
6.66	0.0907124
6.68	0.0883388
6.7	0.0859177
6.72	0.083451
6.74	0.0809402
6.76	0.0783871
6.78	0.0757936
6.8	0.0731614
6.82	0.0704923
6.84	0.067788
6.86	0.0650505
6.88	0.0622814
6.9	0.0594826
6.92	0.0566559
6.94	0.0538031
6.96	0.0509261
6.98	0.0480267
7	0.0451067
7.02	0.0421679
7.04	0.0392121
7.06	0.0362412
7.08	0.033257
7.1	0.0302613
7.12	0.0272559
7.14	0.0242426
7.16	0.0212233
7.18	0.0181996
7.2	0.0151735
7.22	0.0121466
7.24	0.00912083
7.26	0.00609782
7.28	0.00307937
7.3	6.72171e-05
7.32	-0.00293692
7.34	-0.00593133
7.36	-0.0089143
7.38	-0.0118842
7.4	-0.0148392
7.42	-0.0177779
7.44	-0.0206985
7.46	-0.0235993
7.48	-0.0264789
7.5	-0.0293356
7.52	-0.0321678
7.54	-0.034974
7.56	-0.0377528
7.58	-0.0405024
7.6	-0.0432216
7.62	-0.0459088
7.64	-0.0485626
7.66	-0.0511816
7.68	-0.0537643
7.7	-0.0563095
7.72	-0.0588157
7.74	-0.0612817
7.76	-0.0637061
7.78	-0.0660878
7.8	-0.0684253
7.82	-0.0707177
7.84	-0.0729635
7.86	-0.0751618
7.88	-0.0773113
7.9	-0.079411
7.92	-0.0814598
7.94	-0.0834567
7.96	-0.0854006
7.98	-0.0872905
8	-0.0891256
8.02	-0.0909048
8.04	-0.0926273
8.06	-0.0942923
8.08	-0.0958989
8.1	-0.0974463
8.12	-0.0989337
8.14	-0.10036
8.16	-0.101726
8.18	-0.103029
8.2	-0.10427
8.22	-0.105447
8.24	-0.106561
8.26	-0.10761
8.28	-0.108594
8.3	-0.109513
8.32	-0.110366
8.34	-0.111153
8.36	-0.111873
8.38	-0.112527
8.4	-0.113113
8.42	-0.113632
8.44	-0.114083
8.46	-0.114466
8.48	-0.114781
8.5	-0.115028
8.52	-0.115206
8.54	-0.115316
8.56	-0.115358
8.58	-0.115332
8.6	-0.115237
8.62	-0.115073
8.64	-0.114842
8.66	-0.114542
8.68	-0.114175
8.7	-0.113739
8.72	-0.113236
8.74	-0.112666
8.76	-0.112029
8.78	-0.111326
8.8	-0.110556
8.82	-0.10972
8.84	-0.108818
8.86	-0.107852
8.88	-0.106821
8.9	-0.105726
8.92	-0.104567
8.94	-0.103345
8.96	-0.102061
8.98	-0.100715
9	-0.0993082
9.02	-0.0978406
9.04	-0.0963132
9.06	-0.0947267
9.08	-0.093082
9.1	-0.0913796
9.12	-0.0896206
9.14	-0.0878056
9.16	-0.0859355
9.18	-0.0840113
9.2	-0.0820337
9.22	-0.0800037
9.24	-0.0779224
9.26	-0.0757905
9.28	-0.0736092
9.3	-0.0713793
9.32	-0.0691021
9.34	-0.0667784
9.36	-0.0644094
9.38	-0.0619961
9.4	-0.0595397
9.42	-0.0570413
9.44	-0.054502
9.46	-0.051923
9.48	-0.0493055
9.5	-0.0466506
9.52	-0.0439595
9.54	-0.0412335
9.56	-0.0384738
9.58	-0.0356817
9.6	-0.0328583
9.62	-0.0300051
9.64	-0.0271232
9.66	-0.024214
9.68	-0.0212788
9.7	-0.0183188
9.72	-0.0153355
9.74	-0.0123301
9.76	-0.00930405
9.78	-0.00625861
9.8	-0.00319518
9.82	-0.000115118
9.84	0.00298021
9.86	0.00608941
9.88	0.00921112
9.9	0.012344
9.92	0.0154865
9.94	0.0186374
9.96	0.0217953
9.98	0.0249586
10	0.0281262
10.02	0.0312965
10.04	0.0344681
10.06	0.0376398
10.08	0.0408099
10.1	0.0439773
10.12	0.0471404
10.14	0.050298
10.16	0.0534485
10.18	0.0565907
10.2	0.0597231
10.22	0.0628443
10.24	0.0659531
10.26	0.0690481
10.28	0.0721278
10.3	0.075191
10.32	0.0782363
10.34	0.0812624
10.36	0.084268
10.38	0.0872517
10.4	0.0902123
10.42	0.0931485
10.44	0.0960589
10.46	0.0989424
10.48	0.101798
10.5	0.104623
10.52	0.107418
10.54	0.110182
10.56	0.112912
10.58	0.115607
10.6	0.118267
10.62	0.120891
10.64	0.123477
10.66	0.126024
10.68	0.12853
10.7	0.130996
10.72	0.133419
10.74	0.1358
10.76	0.138136
10.78	0.140426
10.8	0.142671
10.82	0.144868
10.84	0.147016
10.86	0.149116
10.88	0.151165
10.9	0.153164
10.92	0.15511
10.94	0.157004
10.96	0.158844
10.98	0.16063
11	0.16236
11.02	0.164035
11.04	0.165653
11.06	0.167213
11.08	0.168715
11.1	0.170158
11.12	0.171542
11.14	0.172865
11.16	0.174128
11.18	0.17533
11.2	0.176469
11.22	0.177547
11.24	0.178561
11.26	0.179512
11.28	0.180398
11.3	0.181221
11.32	0.181979
11.34	0.182672
11.36	0.183299
11.38	0.18386
11.4	0.184356
11.42	0.184785
11.44	0.185147
11.46	0.185443
11.48	0.185671
11.5	0.185832
11.52	0.185926
11.54	0.185952
11.56	0.18591
11.58	0.185801
11.6	0.185624
11.62	0.185379
11.64	0.185066
11.66	0.184686
11.68	0.184238
11.7	0.183722
11.72	0.183139
11.74	0.182489
11.76	0.181771
11.78	0.180986
11.8	0.180134
11.82	0.179216
11.84	0.178231
