4.15	0.0548772	0.600363
4.16	0.0546281	0.604916
4.17	0.0543806	0.609339
4.18	0.0541348	0.613629
4.19	0.0538906	0.617782
4.2	0.0536481	0.621794
4.21	0.0534071	0.62566
4.22	0.0531677	0.629378
4.23	0.0529299	0.632942
4.24	0.0526937	0.636348
4.25	0.052459	0.639592
4.26	0.0522259	0.64267
4.27	0.0519942	0.645577
4.28	0.0517641	0.648309
4.29	0.0515355	0.650862
4.3	0.0513084	0.653231
4.31	0.0510827	0.655412
4.32	0.0508585	0.657399
4.33	0.0506357	0.659189
4.34	0.0504144	0.660777
4.35	0.0501945	0.662157
4.36	0.049976	0.663325
4.37	0.0497589	0.664277
4.38	0.0495432	0.665007
4.39	0.0493289	0.665511
4.4	0.0491159	0.665784
4.41	0.0489043	0.665819
4.42	0.048694	0.665614
4.43	0.0484851	0.665161
4.44	0.0482775	0.664457
4.45	0.0480711	0.663495
4.46	0.0478661	0.662271
4.47	0.0476624	0.66078
4.48	0.0474599	0.659015
4.49	0.0472588	0.656972
4.5	0.0470588	0.654644
4.51	0.0468601	0.652028
4.52	0.0466627	0.649115
4.53	0.0464665	0.645903
4.54	0.0462714	0.642383
4.55	0.0460776	0.638551
4.56	0.045885	0.634402
4.57	0.0456936	0.629928
4.58	0.0455034	0.625124
4.59	0.0453143	0.619984
4.6	0.0451264	0.614503
4.61	0.0449396	0.608673
4.62	0.0447539	0.602489
4.63	0.0445694	0.595945
4.64	0.0443861	0.589035
4.65	0.0442038	0.581751
4.66	0.0440226	0.574088
4.67	0.0438425	0.56604
4.68	0.0436635	0.557599
4.69	0.0434856	0.548759
4.7	0.0433088	0.539514
4.71	0.043133	0.529857
4.72	0.0429583	0.519782
4.73	0.0427846	0.509281
4.74	0.0426119	0.498347
4.75	0.0424403	0.486974
4.76	0.0422697	0.475155
4.77	0.0421001	0.462883
4.78	0.0419315	0.45015
4.79	0.0417639	0.43695
4.8	0.0415973	0.423276
4.81	0.0414317	0.409119
4.82	0.0412671	0.394473
4.83	0.0411034	0.379331
4.84	0.0409407	0.363684
4.85	0.0407789	0.347526
4.86	0.040618	0.330849
4.87	0.0404581	0.313645
4.88	0.0402992	0.295906
4.89	0.0401411	0.277625
4.9	0.039984	0.258794
4.91	0.0398278	0.239405
4.92	0.0396725	0.21945
4.93	0.039518	0.198922
4.94	0.0393645	0.177811
4.95	0.0392118	0.15611
4.96	0.0390601	0.13381
4.97	0.0389091	0.110904
4.98	0.0387591	0.0873829
4.99	0.0386099	0.0632382
5	0.0384615	0.0384615
